repo_name,num_commits,num_months,commit_frequency,max_days_between_commits,avg_days_between_commits,num_unique_authors,commit_frequency_extra,avg_days_between_commits_extra,num_commits_extra,num_unique_authors_extra,num_months_extra,maintenance_category
dgan181/Yao.jl,4.317488114,1.518783544,3.079506329,2204,0.815486033,1.098612289,20.74766355,1.260273973,74,2,3.566666667,High maintenance
dgy123456/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
diasluan/pyquil,2.63905733,1.871802177,1.21302264,2178,2.662587827,2.302585093,2.363636364,13.33333333,13,9,5.5,High maintenance
dilenpant/Cirq,3.80666249,0.693147181,1.098612289,2196,2.164322515,0.693147181,2,7.708699902,44,1,1,Low maintenance
dinneo/Cirq,2.772588722,0.693147181,2.772588722,2298,1.024504317,0.693147181,15,1.785714286,15,1,1,Low maintenance
djalmabright/quantum-simulator,2.197224577,1.326190437,0.894365371,2871,5.931968845,1.098612289,1.445783133,375.8958333,8,2,2.766666667,Low maintenance
dkalyansap/pyquil,4.317488114,1.871802177,1.21302264,2178,1.941524743,2.302585093,2.363636364,5.969369369,74,9,5.5,High maintenance
dlyongemallo/Cirq,3.258096538,1.916922612,1.452985736,2151,2.282155603,1.386294361,3.275862069,8.797777778,25,3,5.8,High maintenance
dlyongemallo/QuantumKatas,0.693147181,0.693147181,0.693147181,2296,7.739359203,0.693147181,1,2296,1,1,1,Low maintenance
dlyongemallo/strawberryfields,5.117993812,1.554629676,2.628800829,2286,1.09943191,1.386294361,12.85714286,2.002459872,166,3,3.733333333,High maintenance
dnadlinger/artiq,4.727387819,2.197224577,1.77070606,2920,2.516555275,0.693147181,4.875,11.38585722,112,1,8,High maintenance
dnadlinger/pyquil,3.36729583,1.871802177,1.21302264,2178,2.241758495,2.302585093,2.363636364,8.409863946,28,9,5.5,High maintenance
dnzengou/Cirq,4.17438727,0.693147181,1.098612289,2196,1.603477562,0.693147181,2,3.970286885,64,1,1,Low maintenance
doichanj/qiskit-aer,7.711996507,0.693147181,2.079441542,2141,0.493186493,1.386294361,7,0.637525879,2234,3,1,High maintenance
domsteil/pyquil,1.609437912,0.693147181,1.386294361,2645,6.504662355,1.386294361,3,667.25,4,3,1,Low maintenance
donrv/Cirq,1.945910149,0.693147181,1.945910149,2301,1.757857918,0.693147181,6,4.8,6,1,1,Low maintenance
dpfranke/qtt,4.836281907,2.442347035,2.32611559,2878,1.832221399,2.890371758,9.238095238,5.24775,125,17,10.5,High maintenance
draft-land/QuantumOptics.jl,3.36729583,0.741937345,3.275427994,2240,0.635988767,1.098612289,25.45454545,0.888888889,28,2,1.1,High maintenance
draix/pyquil,2.833213344,1.871802177,1.21302264,2178,2.696876901,2.302585093,2.363636364,13.83333333,16,9,5.5,High maintenance
drew-parsons/qutip,2.302585093,0.693147181,0.693147181,2871,6.89854634,0.693147181,1,989.8333333,9,1,1,Low maintenance
drewrisinger/Cirq,3.737669618,0.693147181,1.098612289,2196,3.954989041,0.693147181,2,51.19512195,41,1,1,Low maintenance
drewrisinger/artiq,3.784189634,1.955388893,1.633326128,2156,2.919652662,1.609437912,4.120879121,17.53484848,43,4,6.066666667,High maintenance
dstrain115/Cirq-1,6.929516771,1.871802177,1.745239454,2160,0.984861515,1.098612289,4.727272727,1.677441074,1021,2,5.5,High maintenance
dsxxxk/pennylane,5.278114659,0.693147181,2.397895273,2221,0.456663431,0.693147181,10,0.578797421,195,1,1,High maintenance
dtommandru/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
dumkar/strawberryfields,4.290459441,1.554629676,2.628800829,2286,1.181615575,1.386294361,12.85714286,2.259636139,72,3,3.733333333,High maintenance
dweigand/qutip,2.890371758,1.824549292,0.3254224,2871,5.695458163,1.098612289,0.384615385,296.5130719,17,2,5.2,Low maintenance
dwillmer/pyquil,6.396929655,1.871802177,1.21302264,2178,0.850461397,2.302585093,2.363636364,1.340726608,599,9,5.5,High maintenance
egbQuantum/strawberryfields,4.836281907,1.554629676,2.628800829,2286,0.944170786,1.386294361,12.85714286,1.570680851,125,3,3.733333333,High maintenance
egdeist/qutip,2.302585093,0.693147181,0.693147181,2871,6.690428113,0.693147181,1,803.6666667,9,1,1,Low maintenance
ejdanderson/Cirq,4.406719247,1.740466175,2.903290317,2160,0.940983344,1.609437912,17.23404255,1.5625,81,4,4.7,High maintenance
ejdanderson/pyquil,2.397895273,0.693147181,1.386294361,2535,2.634284051,0.693147181,3,12.93333333,10,1,1,Low maintenance
elenapdfs/pyquil,2.397895273,1.648658626,1.145132304,2645,5.632420728,2.079441542,2.142857143,278.3375,10,7,4.2,High maintenance
elhep/artiq,3.526360525,0.693147181,0.693147181,2339,4.517249305,0.693147181,1,90.58333333,33,1,1,Low maintenance
eliegenois/qutip,2.397895273,0.693147181,0.693147181,2871,6.58518266,0.693147181,1,723.2833333,10,1,1,Low maintenance
elixego/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
elliescerri/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
eltociear/artiq,1.791759469,0.693147181,0.693147181,2339,6.164296778,0.693147181,1,474.4666667,5,1,1,Low maintenance
emanuel-malvetti/ProjectQ,3.610917913,1.752094213,1.563650229,2340,1.628428557,1.609437912,3.776223776,4.095860566,36,4,4.766666667,High maintenance
emilystamm/pyquil,2.890371758,2.066862759,1.199615499,2136,4.926571441,2.48490665,2.31884058,136.9058824,17,11,6.9,High maintenance
emuhedo/Cirq,2.772588722,0.693147181,2.772588722,2298,1.024504317,0.693147181,15,1.785714286,15,1,1,Low maintenance
eneron/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
enginBozkurt/pennylane,3.737669618,0.693147181,2.708050201,2197,0.623148711,1.098612289,14,0.864790494,41,2,1,High maintenance
er9/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
erichulburd/pyquil,5.176149733,1.871802177,1.21302264,2178,1.827285267,2.302585093,2.363636364,5.216986269,176,9,5.5,High maintenance
ericphanson/QuantumOptics.jl,3.583518938,1.819158443,2.050809729,2316,1.64412347,1.386294361,6.774193548,4.176470588,35,3,5.166666667,High maintenance
erinaldi/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
erotica/Cirq,3.218875825,0.902867712,2.854378155,2281,1.00764051,1.098612289,16.36363636,1.739130435,24,2,1.466666667,High maintenance
eshnil2000/pyquil,5.257495372,1.871802177,1.21302264,2178,1.301386422,2.302585093,2.363636364,2.674387388,191,9,5.5,High maintenance
essxnce/Cirq,1.386294361,0.693147181,1.386294361,2324,0.405465108,0.693147181,3,0.5,3,1,1,Low maintenance
estornino/Cirq,3.713572067,0.693147181,1.098612289,2196,2.078659986,0.693147181,2,6.99375,40,1,1,Low maintenance
estornino/pyquil,5.308267697,1.871802177,1.21302264,2178,1.277318721,2.302585093,2.363636364,2.58700905,201,9,5.5,High maintenance
etignone/pyquil,2.772588722,2.014903021,1.196250758,2148,2.679062664,2.397895273,2.307692308,13.57142857,15,10,6.5,High maintenance
eugescu/aqua,0.693147181,0.693147181,0.693147181,2217,7.704361168,0.693147181,1,2217,1,1,1,Low maintenance
eugescu/pyquil,2.079441542,1.041453875,1.452252329,2645,5.960416064,1.945910149,3.272727273,386.7714286,7,6,1.833333333,Low maintenance
f-koehler/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
fabiosanches13/Cirq,4.65396035,2.370243741,2.461437515,2171,1.300165207,1.945910149,10.72164948,2.669902913,104,6,9.7,High maintenance
fagan2888/pyquil,6.098074282,1.871802177,1.21302264,2178,0.99368246,2.302585093,2.363636364,1.701163105,444,9,5.5,High maintenance
faraimazh/Cirq,4.276666119,0.693147181,1.098612289,2196,1.63370807,0.693147181,2,4.122835373,71,1,1,Low maintenance
fedimser/Cirq,5.379897354,0.693147181,1.098612289,2196,1.074402293,0.693147181,2,1.928242146,216,1,1,Low maintenance
feitianyiren/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
fibrek/pennylane,3.258096538,0.693147181,2.708050201,2197,0.730887509,1.098612289,14,1.076923077,25,2,1,High maintenance
fieldplay/Cirq,4.465908119,1.053149915,1.438480114,2139,1.452909764,1.386294361,3.214285714,3.275537239,86,3,1.866666667,High maintenance
fieldplay/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
fieldplay/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
filemaster/qiskit-terra,3.218875825,0.693147181,3.218875825,2259,0.578077851,1.791759469,24,0.782608696,24,5,1,High maintenance
finetard/pyquil,3.828641396,1.871802177,1.21302264,2178,2.210307348,2.302585093,2.363636364,8.118518519,45,9,5.5,High maintenance
firefoxxy8/Cirq,3.218875825,0.902867712,2.854378155,2281,1.00764051,1.098612289,16.36363636,1.739130435,24,2,1.466666667,High maintenance
fminga/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
fmozafari/tweedledum,4.204692619,1.017643226,1.342914065,2204,1.926385508,1.098612289,2.830188679,5.86465311,66,2,1.766666667,High maintenance
franciscalabria/ProjectQ,2.772588722,1.481604541,1.688575233,2381,2.097141119,1.386294361,4.411764706,7.142857143,15,3,3.4,High maintenance
freedom-is-ours/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
freeluyuxuan/Yao.jl,4.605170186,1.087438988,3.938450367,2278,0.335013447,1.386294361,50.33898305,0.397959184,99,3,1.966666667,High maintenance
ftripier/pyquil,2.197224577,1.840549633,0.920057215,2185,3.147840052,1.945910149,1.509433962,22.28571429,8,6,5.3,High maintenance
fukuru/Cirq,4.189654742,0.693147181,1.098612289,2196,1.82911551,0.693147181,2,5.228375286,65,1,1,Low maintenance
fvanriggelen/qtt,4.941642423,2.345005809,1.430361966,2518,1.583843516,2.079441542,3.180212014,3.873651817,139,7,9.433333333,High maintenance
fvella/pyquil,1.609437912,1.58240924,0.574285978,2645,6.558729576,1.098612289,0.775862069,704.375,4,2,3.866666667,Low maintenance
fyremael/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
galvanixer/Yao.jl,4.442651256,1.518783544,3.079506329,2204,1.304084737,1.098612289,20.74766355,2.684315431,84,2,3.566666667,High maintenance
gauravMann/Cirq,4.543294782,1.851076046,2.017797379,2139,1.393398686,1.386294361,6.52173913,3.028518482,93,3,5.366666667,High maintenance
gaybro8777/QuantumOptics.jl,4.025351691,1.568615918,2.721987709,2158,3.72630908,1.098612289,14.21052632,40.52555746,55,2,3.8,High maintenance
gchenfly/Cirq,4.276666119,0.693147181,1.098612289,2196,1.63370807,0.693147181,2,4.122835373,71,1,1,Low maintenance
gchenfly/pyquil,5.267858159,1.871802177,1.21302264,2178,1.296740769,2.302585093,2.363636364,2.65735705,193,9,5.5,High maintenance
gchenfly/strawberryfields,5.220355825,1.554629676,2.628800829,2286,1.071170144,1.386294361,12.85714286,1.91879291,184,3,3.733333333,High maintenance
gderosa/qubiter,1.098612289,0.693147181,1.098612289,2475,0.693147181,0.693147181,2,1,2,1,1,Low maintenance
gecrooks-forks/pyquil,5.743003188,1.871802177,1.21302264,2178,1.167698607,2.302585093,2.363636364,2.214586092,311,9,5.5,High maintenance
geeksperiments/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
geophase/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
gharib85/QuantumOptics.jl,4.060443011,1.554629676,2.647946277,2160,2.094592218,1.098612289,13.125,7.122128237,57,2,3.733333333,High maintenance
gharib85/pyquil,5.65248918,1.871802177,1.21302264,2178,1.228364802,2.302585093,2.363636364,2.415639722,284,9,5.5,High maintenance
gharib85/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
ghellstern/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
giegloop/Yao.jl,4.510859507,1.343734747,3.489351896,2252,0.508575904,1.386294361,31.76470588,0.662921348,90,3,2.833333333,High maintenance
gilliss/Cirq,4.110873864,1.728701333,2.635453722,2162,1.137398314,1.609437912,12.94964029,2.118644068,60,4,4.633333333,High maintenance
githjohn/Cirq,3.218875825,0.902867712,2.854378155,2281,1.00764051,1.098612289,16.36363636,1.739130435,24,2,1.466666667,High maintenance
gitter-badger/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
gjz010-Archive/pyquil,3.688879454,1.871802177,1.21302264,2178,2.467345952,2.302585093,2.363636364,10.79111111,39,9,5.5,High maintenance
gkganesh126/Cirq,2.772588722,0.693147181,2.772588722,2298,1.024504317,0.693147181,15,1.785714286,15,1,1,Low maintenance
gnperdue/Cirq,3.970291914,1.661397651,2.561337072,2173,3.750101183,1.386294361,11.953125,41.52538462,52,3,4.266666667,High maintenance
godott/aqua,1.386294361,0.693147181,1.386294361,2165,0,0.693147181,3,0,3,1,1,Low maintenance
godott/qiskit-terra,3.891820298,0.693147181,2.079441542,2163,1.05677705,0.693147181,7,1.877083333,48,1,1,Low maintenance
goerz-forks/qutip,2.197224577,0.693147181,0.693147181,2871,6.509514016,0.693147181,1,670.5,8,1,1,Low maintenance
greenawaysean/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
greenstick/pyquil,2.944438979,0.693147181,2.833213344,2541,2.526024897,1.098612289,16,11.5037037,18,2,1,High maintenance
gthickman/artiq,2.708050201,0.693147181,0.693147181,2339,5.148048033,0.693147181,1,171.0952381,14,1,1,Low maintenance
guozc12/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
gushuli/Cirq,1.791759469,0.693147181,1.791759469,2302,1.871802177,1.098612289,5,5.5,5,2,1,Low maintenance
gushuli/pyquil,1.098612289,0.693147181,0.693147181,2645,7.846980982,0.693147181,1,2557,2,1,1,Low maintenance
guysz/qiskit-sdk-py,2.48490665,1.120591195,1.844127455,2319,1.945910149,1.098612289,5.322580645,6,11,2,2.066666667,Low maintenance
gwworld/QuantumKatas,0.693147181,0.693147181,0.693147181,2238,7.713784617,0.693147181,1,2238,1,1,1,Low maintenance
gwworld/pyquil,2.63905733,1.871802177,1.21302264,2178,2.662587827,2.302585093,2.363636364,13.33333333,13,9,5.5,High maintenance
hadfyx/pyquil,2.772588722,2.014903021,1.196250758,2148,2.679062664,2.397895273,2.307692308,13.57142857,15,10,6.5,High maintenance
haley-weinstein/Cirq,3.610917913,0.693147181,1.098612289,2196,4.042685704,0.693147181,2,55.97916667,36,1,1,Low maintenance
han94ros/artiq,3.433987204,0.693147181,0.693147181,2339,4.378165022,0.693147181,1,78.69166667,30,1,1,Low maintenance
hanheepaik/qiskit-terra,2.079441542,0.693147181,2.079441542,2178,0.405465108,0.693147181,7,0.5,7,1,1,Low maintenance
harryputterman/Cirq,3.850147602,1.053149915,1.438480114,2139,1.891081724,1.386294361,3.214285714,5.626532887,46,3,1.866666667,High maintenance
hartytp/artiq,4.543294782,0.861482495,3.224712417,2515,2.5673847,1.386294361,24.14634146,12.03169803,93,3,1.366666667,High maintenance
hbcbh1999/Cirq,1.609437912,0.693147181,1.609437912,2302,2.159484249,0.693147181,4,7.666666667,4,1,1,Low maintenance
hbcbh1999/qcgpu-rust,4.927253685,0.84729786,4.641984159,2397,0.168749479,1.386294361,102.75,0.183823529,137,3,1.333333333,High maintenance
hcxiong/Cirq,3.688879454,1.791759469,2.174751721,2150,1.555370691,1.386294361,7.8,3.736842105,39,3,5,High maintenance
hehaobin/Cirq,4.234106505,0.693147181,1.098612289,2196,1.822839495,0.693147181,2,5.189408315,68,1,1,Low maintenance
hemenhosseini/Cirq,4.219507705,0.693147181,1.098612289,2196,1.803007856,0.693147181,2,5.067871329,67,1,1,Low maintenance
hemmerlinglab/artiq,1.609437912,0.693147181,0.693147181,2339,6.492807855,0.693147181,1,659.375,4,1,1,Low maintenance
hengma1001/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
henrydang80/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
herzulu007/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
herzulu007/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
hexi-uestc/Cirq,1.386294361,0.693147181,1.386294361,2324,0.405465108,0.693147181,3,0.5,3,1,1,Low maintenance
hexi-uestc/Yao.jl,4.317488114,1.518783544,3.079506329,2204,0.815486033,1.098612289,20.74766355,1.260273973,74,2,3.566666667,High maintenance
hexi-uestc/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
hhorii/openqasm,2.890371758,1.243193517,0.795801335,2359,3.11246901,0.693147181,1.216216216,21.47647059,17,1,2.466666667,Low maintenance
higgsman/Cirq,3.784189634,1.335001067,2.794664674,2241,1.033015006,1.609437912,15.35714286,1.80952381,43,4,2.8,High maintenance
himdar/Yao.jl,4.521788577,1.360976553,3.477519649,2250,0.510825624,1.386294361,31.37931034,0.666666667,91,3,2.9,High maintenance
hitomitak/openqasm,2.63905733,0.693147181,2.63905733,2336,0.949080555,1.386294361,13,1.583333333,13,3,1,High maintenance
hitomitak/qiskit-core,0.693147181,0.693147181,0.693147181,2309,7.745002804,0.693147181,1,2309,1,1,1,Low maintenance
hmellifera/Cirq,3.951243719,1.616082455,2.613345898,2180,1.16315081,1.386294361,12.6446281,2.2,51,3,4.033333333,High maintenance
hmellifera/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
hodgestar/pennylane,5.111987788,0.693147181,2.63905733,2218,0.66701504,1.098612289,13,0.948412698,165,2,1,High maintenance
hongyi-zhao/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
honsa/qcgpu-rust,4.934473933,1.053149915,4.316535279,2381,0.261802624,1.098612289,73.92857143,0.299270073,138,2,1.866666667,High maintenance
hpeaking/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
hsim13372/Cirq,1.791759469,0.693147181,1.609437912,2302,6.032926337,0.693147181,4,415.9333333,5,1,1,Low maintenance
hsim13372/OpenFermion,1.098612289,0.693147181,0.693147181,2589,7.802209316,0.693147181,1,2445,2,1,1,Low maintenance
hsim13372/pyquil,1.791759469,1.62924054,0.680877088,2645,6.331976233,1.386294361,0.975609756,561.2666667,5,3,4.1,Low maintenance
huangdouzi11/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
iCartic/Cirq,4.17438727,0.693147181,1.098612289,2196,1.718071753,0.693147181,2,4.573770492,64,1,1,Low maintenance
iamvamsi/Cirq,3.891820298,1.851076046,2.219068449,2139,1.451165918,1.791759469,8.198757764,3.268087855,48,5,5.366666667,High maintenance
iamvamsikrishnad/Cirq,4.369447852,1.851076046,2.017797379,2139,1.596487215,1.386294361,6.52173913,3.935664009,78,3,5.366666667,High maintenance
ian7/pyquil,1.945910149,0.875468737,1.519825754,2645,6.109617885,1.791759469,3.571428571,449.1666667,6,5,1.4,Low maintenance
iblancasa/qiskit-terra,1.098612289,0.693147181,1.098612289,2145,0,0.693147181,2,0,2,1,1,Low maintenance
